match_id,rank
NA1_5639162756,GOLD
NA1_5638358598,CHALLENGER
NA1_5638605700,GRANDMASTER
NA1_5635898822,GRANDMASTER
NA1_5639256942,PLATINUM
NA1_5633702828,DIAMOND
NA1_5632158030,BRONZE
NA1_5633353009,DIAMOND
NA1_5637878954,GRANDMASTER
NA1_5638427478,IRON
NA1_5638984876,IRON
NA1_5636370688,IRON
NA1_5636395258,IRON
NA1_5635928413,GOLD
NA1_5638891636,IRON
NA1_5638269862,BRONZE
NA1_5638740376,PLATINUM
NA1_5630492917,EMERALD
NA1_5638717047,BRONZE
NA1_5628718279,DIAMOND
NA1_5635791727,PLATINUM
NA1_5634227655,PLATINUM
NA1_5632703781,DIAMOND
NA1_5635142618,BRONZE
NA1_5638652602,IRON
NA1_5637703656,SILVER
NA1_5638793750,SILVER
NA1_5634436717,SILVER
NA1_5638909675,GOLD
NA1_5638980742,GOLD
NA1_5638808889,MASTER
NA1_5637445307,MASTER
NA1_5636274199,BRONZE
NA1_5635769245,PLATINUM
NA1_5634931744,CHALLENGER
NA1_5633884726,GRANDMASTER
NA1_5629783094,MASTER
NA1_5638271022,MASTER
NA1_5638943785,IRON
NA1_5639131247,GRANDMASTER
NA1_5633324533,MASTER
NA1_5637711997,SILVER
NA1_5638895176,CHALLENGER
NA1_5638779090,MASTER
NA1_5632386933,BRONZE
NA1_5638861733,SILVER
NA1_5638357136,CHALLENGER
NA1_5637852713,GRANDMASTER
NA1_5634506383,EMERALD
NA1_5636992190,GRANDMASTER
NA1_5638944408,GOLD
NA1_5638973167,GOLD
NA1_5635647576,MASTER
NA1_5636865359,BRONZE
NA1_5637815970,GRANDMASTER
NA1_5631120952,DIAMOND
NA1_5638595247,SILVER
NA1_5637159358,GRANDMASTER
NA1_5631244424,BRONZE
NA1_5637540766,MASTER
NA1_5634110126,MASTER
NA1_5631791043,CHALLENGER
NA1_5639144305,SILVER
NA1_5638302605,GOLD
NA1_5636394259,DIAMOND
NA1_5638616656,IRON
NA1_5637663638,EMERALD
NA1_5639128602,SILVER
NA1_5638491666,PLATINUM
NA1_5636146823,SILVER
NA1_5634278908,SILVER
NA1_5633135201,DIAMOND
NA1_5638435598,GRANDMASTER
NA1_5635243166,EMERALD
NA1_5638368049,PLATINUM
NA1_5637635998,MASTER
NA1_5630749358,SILVER
NA1_5638273032,GOLD
NA1_5633903840,SILVER
NA1_5630352160,IRON
NA1_5632681363,PLATINUM
NA1_5636413151,GRANDMASTER
NA1_5630741606,SILVER
NA1_5639124881,EMERALD
NA1_5639213612,SILVER
NA1_5631277938,BRONZE
NA1_5637386293,MASTER
NA1_5635410970,EMERALD
NA1_5636011322,PLATINUM
NA1_5637764846,DIAMOND
NA1_5637741558,BRONZE
NA1_5637350106,GRANDMASTER
NA1_5638751787,DIAMOND
NA1_5638721553,BRONZE
NA1_5635873481,DIAMOND
NA1_5638928664,IRON
NA1_5636180571,MASTER
NA1_5634918710,CHALLENGER
NA1_5630467158,EMERALD
NA1_5638178655,GOLD
NA1_5638696444,DIAMOND
NA1_5638882433,SILVER
NA1_5637382732,CHALLENGER
NA1_5630777296,MASTER
NA1_5637650497,IRON
NA1_5638845163,PLATINUM
NA1_5639084164,SILVER
NA1_5632908862,SILVER
NA1_5638853030,PLATINUM
NA1_5639224711,PLATINUM
NA1_5631231554,GOLD
NA1_5637613961,EMERALD
NA1_5638735262,BRONZE
NA1_5629604904,EMERALD
NA1_5639255128,GOLD
NA1_5632315434,IRON
NA1_5638345513,DIAMOND
NA1_5637803337,GRANDMASTER
NA1_5638891082,BRONZE
NA1_5638671801,IRON
NA1_5633796103,EMERALD
NA1_5635806504,GRANDMASTER
NA1_5637797837,EMERALD
NA1_5628739655,GRANDMASTER
NA1_5630260063,GRANDMASTER
NA1_5633840489,PLATINUM
NA1_5636465563,SILVER
NA1_5637368953,GRANDMASTER
NA1_5638236877,PLATINUM
NA1_5632521967,GOLD
NA1_5636234615,PLATINUM
NA1_5638837452,EMERALD
NA1_5636525228,GRANDMASTER
NA1_5637976364,DIAMOND
NA1_5637466997,GRANDMASTER
NA1_5636574738,SILVER
NA1_5631748764,EMERALD
NA1_5637182033,EMERALD
NA1_5637713852,CHALLENGER
NA1_5637898373,PLATINUM
NA1_5637336001,SILVER
NA1_5638160262,GRANDMASTER
NA1_5639265962,GRANDMASTER
NA1_5633746335,CHALLENGER
NA1_5636306266,BRONZE
NA1_5638421303,SILVER
NA1_5635594756,GRANDMASTER
NA1_5637617863,MASTER
NA1_5633558792,DIAMOND
NA1_5636859423,MASTER
NA1_5637404778,SILVER
NA1_5631730774,PLATINUM
NA1_5638996475,IRON
NA1_5638258206,PLATINUM
NA1_5637543900,SILVER
NA1_5630625907,EMERALD
NA1_5639095520,CHALLENGER
NA1_5628829599,EMERALD
NA1_5629854057,GOLD
NA1_5639006664,DIAMOND
NA1_5635165890,CHALLENGER
NA1_5636937796,CHALLENGER
NA1_5630126886,DIAMOND
NA1_5637988437,GOLD
NA1_5638547488,DIAMOND
NA1_5634468523,SILVER
NA1_5638306757,MASTER
NA1_5639141652,EMERALD
NA1_5638311122,PLATINUM
NA1_5638707356,GRANDMASTER
NA1_5637414502,GRANDMASTER
NA1_5634723885,IRON
NA1_5638035570,GRANDMASTER
NA1_5639054186,IRON
NA1_5635188504,GRANDMASTER
NA1_5634988729,IRON
NA1_5638911617,IRON
NA1_5636174726,PLATINUM
NA1_5636895284,SILVER
NA1_5638473725,GRANDMASTER
NA1_5636424321,GOLD
NA1_5639059867,GRANDMASTER
NA1_5638986505,EMERALD
NA1_5638549759,MASTER
NA1_5634832175,SILVER
NA1_5636683438,DIAMOND
NA1_5634079171,SILVER
NA1_5636876075,EMERALD
NA1_5639232654,DIAMOND
NA1_5633319235,PLATINUM
NA1_5639060909,IRON
NA1_5639134734,BRONZE
NA1_5636023570,PLATINUM
NA1_5637181964,GRANDMASTER
NA1_5634871364,CHALLENGER
NA1_5631369099,SILVER
NA1_5631023373,GOLD
NA1_5639151357,BRONZE
NA1_5639169087,SILVER
NA1_5638397900,GRANDMASTER
NA1_5636332622,MASTER
NA1_5634420703,BRONZE
NA1_5636719404,SILVER
NA1_5631996133,SILVER
NA1_5630315596,BRONZE
NA1_5633565360,EMERALD
NA1_5632382734,BRONZE
NA1_5629345398,GRANDMASTER
NA1_5637775161,BRONZE
NA1_5638197850,MASTER
NA1_5638536014,BRONZE
NA1_5636819321,GOLD
NA1_5638097635,GOLD
NA1_5634716517,CHALLENGER
NA1_5629148279,EMERALD
NA1_5632467046,IRON
NA1_5637524647,DIAMOND
NA1_5635852751,SILVER
NA1_5637650845,BRONZE
NA1_5634662383,IRON
NA1_5636894689,CHALLENGER
NA1_5635793728,MASTER
NA1_5631720256,CHALLENGER
NA1_5637493433,GRANDMASTER
NA1_5634091490,BRONZE
NA1_5633193676,EMERALD
NA1_5639238010,DIAMOND
NA1_5635196327,PLATINUM
NA1_5631534818,DIAMOND
NA1_5639209780,GOLD
NA1_5637165048,GRANDMASTER
NA1_5638654802,MASTER
NA1_5636191345,MASTER
NA1_5629445203,GRANDMASTER
NA1_5637447858,PLATINUM
NA1_5636182818,EMERALD
NA1_5638201448,GOLD
NA1_5637701845,EMERALD
NA1_5638689656,GOLD
NA1_5637559744,DIAMOND
NA1_5634495135,CHALLENGER
NA1_5638177228,EMERALD
NA1_5639135374,BRONZE
NA1_5638379465,IRON
NA1_5635361780,SILVER
NA1_5631032859,IRON
NA1_5629248628,IRON
NA1_5634268133,GRANDMASTER
NA1_5636548327,CHALLENGER
NA1_5638940133,SILVER
NA1_5637856345,CHALLENGER
NA1_5638631726,BRONZE
NA1_5639150958,PLATINUM
NA1_5639107828,GRANDMASTER
NA1_5635017143,SILVER
NA1_5633219403,IRON
NA1_5639035906,IRON
NA1_5637931837,MASTER
NA1_5629667171,MASTER
NA1_5638519310,EMERALD
NA1_5638710414,GOLD
NA1_5634400600,CHALLENGER
NA1_5639094839,GOLD
NA1_5638197376,CHALLENGER
NA1_5634662871,GOLD
NA1_5636201336,GOLD
NA1_5637743892,IRON
NA1_5638914850,DIAMOND
NA1_5634441568,BRONZE
NA1_5635093317,DIAMOND
NA1_5629670715,MASTER
NA1_5630479752,PLATINUM
NA1_5635558226,DIAMOND
NA1_5638942501,GOLD
NA1_5638388674,PLATINUM
NA1_5629870383,SILVER
NA1_5638192499,PLATINUM
NA1_5635980013,MASTER
NA1_5638539438,IRON
NA1_5633437226,PLATINUM
NA1_5635203695,EMERALD
NA1_5633688511,MASTER
NA1_5639072816,SILVER
NA1_5639094663,GRANDMASTER
NA1_5634998676,MASTER
NA1_5636368887,BRONZE
NA1_5636169774,MASTER
NA1_5629380439,DIAMOND
NA1_5632943290,SILVER
NA1_5635127593,DIAMOND
NA1_5637697956,IRON
NA1_5637625666,SILVER
NA1_5638827421,CHALLENGER
NA1_5634177832,IRON
NA1_5637486976,DIAMOND
NA1_5632156585,DIAMOND
NA1_5633437654,DIAMOND
NA1_5636317709,PLATINUM
NA1_5638658428,IRON
NA1_5637525052,GRANDMASTER
NA1_5635374115,PLATINUM
NA1_5631797478,IRON
NA1_5638021803,MASTER
NA1_5638029812,MASTER
NA1_5632055767,DIAMOND
NA1_5638387902,PLATINUM
NA1_5629212556,GOLD
NA1_5639179642,GOLD
NA1_5634037939,IRON
NA1_5630736689,GRANDMASTER
NA1_5637768859,EMERALD
NA1_5635738804,GOLD
NA1_5635425384,EMERALD
NA1_5638353595,EMERALD
NA1_5639144833,CHALLENGER
NA1_5634172349,PLATINUM
NA1_5635265151,GRANDMASTER
NA1_5637132297,IRON
NA1_5636761592,SILVER
NA1_5634893523,BRONZE
NA1_5636872940,EMERALD
NA1_5632522289,GOLD
NA1_5637690662,EMERALD
NA1_5636880859,IRON
NA1_5636172960,BRONZE
NA1_5636847990,SILVER
NA1_5638855160,SILVER
NA1_5632006167,DIAMOND
NA1_5630233886,BRONZE
NA1_5633806856,EMERALD
NA1_5639124831,EMERALD
NA1_5634842124,BRONZE
NA1_5631369443,BRONZE
NA1_5630465428,DIAMOND
NA1_5629093919,DIAMOND
NA1_5632988069,EMERALD
NA1_5628809533,BRONZE
NA1_5638213771,IRON
NA1_5633174952,EMERALD
NA1_5638969356,CHALLENGER
NA1_5633721847,CHALLENGER
NA1_5633344424,GRANDMASTER
NA1_5637893250,PLATINUM
NA1_5630058853,DIAMOND
NA1_5639152861,PLATINUM
NA1_5631819442,PLATINUM
NA1_5629045452,GOLD
NA1_5638690969,EMERALD
NA1_5637640110,MASTER
NA1_5639059534,SILVER
NA1_5637734899,GRANDMASTER
NA1_5639180049,DIAMOND
NA1_5637507038,PLATINUM
NA1_5638971520,DIAMOND
NA1_5638933019,GOLD
NA1_5636157346,EMERALD
NA1_5637309887,SILVER
NA1_5636961983,MASTER
NA1_5637218554,BRONZE
NA1_5630043946,DIAMOND
NA1_5635582654,GRANDMASTER
NA1_5636768641,DIAMOND
NA1_5636226893,PLATINUM
NA1_5635831502,SILVER
NA1_5637397101,MASTER
NA1_5631566434,IRON
NA1_5630559874,GRANDMASTER
NA1_5637670337,SILVER
NA1_5638663036,EMERALD
NA1_5629897477,GOLD
NA1_5631553511,DIAMOND
NA1_5637760563,GOLD
NA1_5638003797,DIAMOND
NA1_5638681563,BRONZE
NA1_5633225415,PLATINUM
NA1_5637740660,IRON
NA1_5637610165,BRONZE
NA1_5630288273,PLATINUM
NA1_5636915931,CHALLENGER
NA1_5635445005,IRON
NA1_5638824510,PLATINUM
NA1_5628983856,GOLD
NA1_5637476817,GRANDMASTER
NA1_5637886252,PLATINUM
NA1_5636867333,IRON
NA1_5639043020,GOLD
NA1_5632697933,PLATINUM
NA1_5633745687,CHALLENGER
NA1_5632623512,GRANDMASTER
NA1_5634733694,PLATINUM
NA1_5628889228,EMERALD
NA1_5638734994,IRON
NA1_5629582037,MASTER
NA1_5636379876,CHALLENGER
NA1_5639004278,GOLD
NA1_5638694697,SILVER
NA1_5635532113,MASTER
NA1_5638866430,MASTER
NA1_5637483059,PLATINUM
NA1_5638690771,DIAMOND
NA1_5637915718,IRON
NA1_5638629633,EMERALD
NA1_5636833306,GRANDMASTER
NA1_5638029678,DIAMOND
NA1_5638531576,IRON
NA1_5634309045,PLATINUM
NA1_5638244302,GRANDMASTER
NA1_5639177109,GRANDMASTER
NA1_5639129075,MASTER
NA1_5637188126,GRANDMASTER
NA1_5636566420,IRON
NA1_5633453487,GOLD
NA1_5638078506,CHALLENGER
NA1_5639087766,GOLD
NA1_5637408062,SILVER
NA1_5638364891,IRON
NA1_5638049571,IRON
NA1_5636687217,GOLD
NA1_5629086148,BRONZE
NA1_5629086320,SILVER
NA1_5638108201,CHALLENGER
NA1_5638321422,PLATINUM
NA1_5638986258,DIAMOND
NA1_5639050062,SILVER
NA1_5637713332,IRON
NA1_5636606635,MASTER
NA1_5635647445,PLATINUM
NA1_5631328335,DIAMOND
NA1_5638359197,PLATINUM
NA1_5638871506,BRONZE
NA1_5633426697,DIAMOND
NA1_5638184324,GRANDMASTER
NA1_5638424914,EMERALD
NA1_5637892447,DIAMOND
NA1_5636347586,PLATINUM
NA1_5634538445,BRONZE
NA1_5636974069,GOLD
NA1_5636670143,DIAMOND
NA1_5632147059,SILVER
NA1_5633373667,GRANDMASTER
NA1_5639050822,GOLD
NA1_5630041658,GOLD
NA1_5637320822,PLATINUM
NA1_5638909186,GOLD
NA1_5633285029,BRONZE
NA1_5635225181,PLATINUM
NA1_5636458632,CHALLENGER
NA1_5638165962,EMERALD
NA1_5638853604,IRON
NA1_5635966662,PLATINUM
NA1_5638273346,MASTER
NA1_5632967612,PLATINUM
NA1_5631975891,DIAMOND
NA1_5634134920,GOLD
NA1_5633599906,MASTER
NA1_5639087543,CHALLENGER
NA1_5639020139,PLATINUM
NA1_5632903915,EMERALD
NA1_5638575174,DIAMOND
NA1_5637561630,IRON
NA1_5638006297,PLATINUM
NA1_5638670048,IRON
NA1_5635058411,CHALLENGER
NA1_5638014889,PLATINUM
NA1_5634448597,DIAMOND
NA1_5633263860,EMERALD
NA1_5636134849,SILVER
NA1_5632474648,PLATINUM
NA1_5635037045,MASTER
NA1_5634584866,DIAMOND
NA1_5638382122,PLATINUM
NA1_5639198613,PLATINUM
NA1_5636115654,CHALLENGER
NA1_5638975203,GRANDMASTER
NA1_5638980464,GRANDMASTER
NA1_5638398237,GRANDMASTER
NA1_5631783718,DIAMOND
NA1_5638882545,SILVER
NA1_5636552946,EMERALD
NA1_5638673568,SILVER
NA1_5634027175,PLATINUM
NA1_5634454652,PLATINUM
NA1_5632079478,EMERALD
NA1_5634440792,IRON
NA1_5638880963,EMERALD
NA1_5628928977,BRONZE
NA1_5638046699,IRON
NA1_5634076307,PLATINUM
NA1_5637967826,MASTER
NA1_5637343092,EMERALD
NA1_5630975773,IRON
NA1_5638304516,CHALLENGER
NA1_5629853311,EMERALD
NA1_5638819600,GRANDMASTER
NA1_5636863992,EMERALD
NA1_5639034237,MASTER
NA1_5636915970,MASTER
NA1_5638387963,SILVER
NA1_5638627307,GOLD
NA1_5633598597,DIAMOND
NA1_5635588939,PLATINUM
NA1_5638963070,IRON
NA1_5638373701,MASTER
NA1_5637462295,MASTER
NA1_5634071739,CHALLENGER
NA1_5636945921,BRONZE
NA1_5631414434,MASTER
NA1_5636197269,SILVER
NA1_5639100181,SILVER
NA1_5637396141,PLATINUM
NA1_5638364508,GRANDMASTER
NA1_5633409789,GRANDMASTER
NA1_5636094470,CHALLENGER
NA1_5638556349,BRONZE
NA1_5634287544,MASTER
NA1_5638566052,DIAMOND
NA1_5636352824,SILVER
NA1_5638330537,BRONZE
NA1_5635524003,EMERALD
NA1_5638595696,GRANDMASTER
NA1_5637495329,BRONZE
NA1_5630283532,SILVER
NA1_5634348158,IRON
NA1_5638780789,MASTER
NA1_5629231767,BRONZE
NA1_5639129520,EMERALD
NA1_5634094248,PLATINUM
NA1_5638031973,DIAMOND
NA1_5638539084,EMERALD
NA1_5638861689,EMERALD
NA1_5638914294,EMERALD
NA1_5639105292,BRONZE
NA1_5638583878,EMERALD
NA1_5636443133,EMERALD
NA1_5632735655,SILVER
NA1_5638489684,BRONZE
NA1_5638679830,BRONZE
NA1_5633933963,DIAMOND
NA1_5635609727,IRON
NA1_5637793869,PLATINUM
NA1_5638758487,IRON
NA1_5636963328,BRONZE
NA1_5638256044,BRONZE
NA1_5637740335,PLATINUM
NA1_5634812027,BRONZE
NA1_5638366730,PLATINUM
NA1_5637281958,GOLD
NA1_5638603653,MASTER
NA1_5628771424,PLATINUM
NA1_5638830690,BRONZE
NA1_5635380307,DIAMOND
NA1_5633938931,IRON
NA1_5639083651,IRON
NA1_5632198228,IRON
NA1_5638465624,IRON
NA1_5639254337,MASTER
NA1_5638785594,GOLD
NA1_5636142394,SILVER
NA1_5633582121,IRON
NA1_5633222964,CHALLENGER
NA1_5638401199,BRONZE
NA1_5632973503,EMERALD
NA1_5634414675,DIAMOND
NA1_5636355644,IRON
NA1_5638374211,GOLD
NA1_5638576250,IRON
NA1_5638144612,GOLD
NA1_5631872772,PLATINUM
NA1_5639092890,GOLD
NA1_5636564614,MASTER
NA1_5638704790,SILVER
NA1_5636631013,DIAMOND
NA1_5638137879,MASTER
NA1_5631366625,DIAMOND
NA1_5638335096,SILVER
NA1_5638451280,EMERALD
NA1_5637953282,GOLD
NA1_5636860446,BRONZE
NA1_5638594378,IRON
NA1_5637995371,EMERALD
NA1_5637089065,IRON
NA1_5636095095,MASTER
NA1_5631729652,SILVER
NA1_5632919296,PLATINUM
NA1_5628907247,PLATINUM
NA1_5638980221,IRON
NA1_5638609651,PLATINUM
NA1_5634272061,EMERALD
NA1_5637462013,PLATINUM
NA1_5636352334,IRON
NA1_5638959826,BRONZE
NA1_5636096671,MASTER
NA1_5638612833,EMERALD
NA1_5635959048,CHALLENGER
NA1_5638571086,EMERALD
NA1_5633945164,CHALLENGER
NA1_5637521510,GOLD
NA1_5630429310,SILVER
NA1_5634673753,DIAMOND
NA1_5637392957,DIAMOND
NA1_5633924077,EMERALD
NA1_5636809977,GRANDMASTER
NA1_5637757165,CHALLENGER
NA1_5639253872,GOLD
NA1_5639178634,DIAMOND
NA1_5638689183,IRON
NA1_5639065400,IRON
NA1_5637994392,GOLD
NA1_5637858787,EMERALD
NA1_5636627842,IRON
NA1_5638771440,GOLD
NA1_5638240443,BRONZE
NA1_5639195450,GOLD
NA1_5637463164,MASTER
NA1_5633763403,DIAMOND
NA1_5630322058,EMERALD
NA1_5639216643,GOLD
NA1_5629187076,MASTER
NA1_5638668953,IRON
NA1_5639083144,IRON
NA1_5637974517,MASTER
NA1_5631732650,GOLD
NA1_5630997661,SILVER
NA1_5638807111,DIAMOND
NA1_5637647348,DIAMOND
NA1_5638290289,DIAMOND
NA1_5637555489,CHALLENGER
NA1_5633287214,BRONZE
NA1_5636982053,PLATINUM
NA1_5635837447,CHALLENGER
NA1_5639100645,EMERALD
NA1_5638508291,SILVER
NA1_5632342715,GOLD
NA1_5635836211,CHALLENGER
NA1_5639064693,IRON
NA1_5638051352,IRON
NA1_5633328991,SILVER
NA1_5637591535,MASTER
NA1_5638355607,SILVER
NA1_5629122183,MASTER
NA1_5638745138,GOLD
NA1_5636556536,CHALLENGER
NA1_5639210375,DIAMOND
NA1_5638431988,SILVER
NA1_5636613067,GOLD
NA1_5636733909,IRON
NA1_5634932805,SILVER
NA1_5638838682,SILVER
NA1_5636336793,GRANDMASTER
NA1_5637568554,SILVER
NA1_5638569143,DIAMOND
NA1_5635039746,IRON
NA1_5634282459,DIAMOND
NA1_5639060313,BRONZE
NA1_5638387673,PLATINUM
NA1_5638296588,SILVER
NA1_5632393886,BRONZE
NA1_5639014465,GOLD
NA1_5635784474,IRON
NA1_5636978847,SILVER
NA1_5635153375,EMERALD
NA1_5638937829,EMERALD
NA1_5639200109,GRANDMASTER
NA1_5638331669,PLATINUM
NA1_5629909526,EMERALD
NA1_5638295335,DIAMOND
NA1_5639205888,MASTER
NA1_5637935620,PLATINUM
NA1_5637380476,EMERALD
NA1_5631276102,EMERALD
NA1_5639058054,SILVER
NA1_5638771043,GRANDMASTER
NA1_5637819481,IRON
NA1_5637583121,DIAMOND
NA1_5638532985,BRONZE
NA1_5631486576,EMERALD
NA1_5638944962,GOLD
NA1_5636311094,IRON
NA1_5638227128,DIAMOND
NA1_5632150924,PLATINUM
NA1_5636967663,CHALLENGER
NA1_5629531888,GRANDMASTER
NA1_5638497305,GRANDMASTER
NA1_5636567040,MASTER
NA1_5634905114,CHALLENGER
NA1_5639248796,SILVER
NA1_5629725526,BRONZE
NA1_5636555003,IRON
NA1_5638774558,BRONZE
NA1_5637938188,GRANDMASTER
NA1_5638979105,BRONZE
NA1_5638493806,GRANDMASTER
NA1_5631042748,CHALLENGER
NA1_5636747585,IRON
NA1_5638600214,SILVER
NA1_5636114235,GOLD
NA1_5630200784,SILVER
NA1_5638568969,GOLD
NA1_5637716052,MASTER
NA1_5630768906,DIAMOND
NA1_5629532791,MASTER
NA1_5637495984,PLATINUM
NA1_5639122205,DIAMOND
NA1_5636822573,SILVER
NA1_5637808791,GOLD
NA1_5632638471,MASTER
NA1_5638856961,GRANDMASTER
NA1_5633417933,EMERALD
NA1_5631196749,GOLD
NA1_5638376550,SILVER
NA1_5638677287,MASTER
NA1_5637513097,DIAMOND
NA1_5635780950,PLATINUM
NA1_5637508739,DIAMOND
NA1_5629223797,SILVER
NA1_5635347614,SILVER
NA1_5636940418,SILVER
NA1_5631708712,SILVER
NA1_5635545436,MASTER
NA1_5637361345,GOLD
NA1_5636805032,GRANDMASTER
NA1_5637942713,IRON
NA1_5639183012,EMERALD
NA1_5630785723,IRON
NA1_5638511165,IRON
NA1_5632438983,CHALLENGER
NA1_5632001317,PLATINUM
NA1_5638258822,MASTER
NA1_5629106283,BRONZE
NA1_5633654689,DIAMOND
NA1_5636715501,DIAMOND
NA1_5638569319,BRONZE
NA1_5635241188,MASTER
NA1_5631744831,PLATINUM
NA1_5637680995,SILVER
NA1_5639111576,BRONZE
NA1_5637403707,MASTER
NA1_5629873247,MASTER
NA1_5637186865,IRON
NA1_5638563445,EMERALD
NA1_5638757149,GOLD
NA1_5638282119,MASTER
NA1_5638591621,GOLD
NA1_5630026985,CHALLENGER
NA1_5638284569,EMERALD
NA1_5639142272,GOLD
NA1_5638275702,PLATINUM
NA1_5639131978,PLATINUM
NA1_5637407129,GRANDMASTER
NA1_5638780981,IRON
NA1_5637466070,SILVER
NA1_5628965548,GRANDMASTER
NA1_5638800595,BRONZE
NA1_5639244556,DIAMOND
NA1_5633667170,PLATINUM
NA1_5632627480,EMERALD
NA1_5638786326,EMERALD
NA1_5634240343,GOLD
NA1_5629829255,BRONZE
NA1_5632763096,IRON
NA1_5633656698,SILVER
NA1_5638330264,SILVER
NA1_5638919209,GOLD
NA1_5638906294,GOLD
NA1_5638271146,PLATINUM
NA1_5638432246,GRANDMASTER
NA1_5638165878,GRANDMASTER
NA1_5637101387,GRANDMASTER
NA1_5632634681,IRON
NA1_5630494318,PLATINUM
NA1_5633618006,MASTER
NA1_5635487505,BRONZE
NA1_5638878255,GOLD
NA1_5634872044,IRON
NA1_5637412094,CHALLENGER
NA1_5636513589,DIAMOND
NA1_5631925803,IRON
NA1_5634914636,BRONZE
NA1_5638810962,CHALLENGER
NA1_5630026451,EMERALD
NA1_5635602024,IRON
NA1_5638870430,EMERALD
NA1_5629243305,IRON
NA1_5636532984,BRONZE
NA1_5638409563,BRONZE
NA1_5638164874,GOLD
NA1_5639083475,GRANDMASTER
NA1_5637062878,GOLD
NA1_5635764066,GRANDMASTER
NA1_5636256720,BRONZE
NA1_5636945910,GRANDMASTER
NA1_5636546014,CHALLENGER
NA1_5638372710,GOLD
NA1_5638342124,GRANDMASTER
NA1_5635738209,GOLD
NA1_5637855469,GOLD
NA1_5635638705,SILVER
NA1_5636322505,DIAMOND
NA1_5635013694,MASTER
NA1_5638835420,BRONZE
NA1_5636437660,SILVER
NA1_5631176757,BRONZE
NA1_5636814663,MASTER
NA1_5637029804,MASTER
NA1_5639179325,GRANDMASTER
NA1_5638554072,BRONZE
NA1_5637268844,IRON
NA1_5634699608,EMERALD
NA1_5637486000,DIAMOND
NA1_5636039194,MASTER
NA1_5639207582,BRONZE
NA1_5635652148,EMERALD
NA1_5637763156,IRON
NA1_5636825969,BRONZE
NA1_5638999587,PLATINUM
NA1_5638899952,MASTER
NA1_5638519042,SILVER
NA1_5639016439,EMERALD
NA1_5639236678,PLATINUM
NA1_5638857846,PLATINUM
NA1_5638623948,GRANDMASTER
NA1_5638555051,BRONZE
NA1_5638916846,PLATINUM
NA1_5633558066,GRANDMASTER
NA1_5636693192,CHALLENGER
NA1_5633423643,EMERALD
NA1_5637359741,EMERALD
NA1_5637604639,SILVER
NA1_5637782595,EMERALD
NA1_5639257287,DIAMOND
NA1_5638839144,IRON
NA1_5631366740,DIAMOND
NA1_5637573742,MASTER
NA1_5638965647,MASTER
NA1_5632920767,GOLD
NA1_5631262330,MASTER
NA1_5635803257,DIAMOND
NA1_5638732564,IRON
NA1_5638880129,IRON
NA1_5635077591,IRON
NA1_5635920541,MASTER
NA1_5637466333,GOLD
NA1_5638814603,MASTER
NA1_5639067613,EMERALD
NA1_5639246541,GOLD
NA1_5634907474,IRON
NA1_5638883258,GOLD
NA1_5631144129,BRONZE
NA1_5639010312,EMERALD
NA1_5633390469,IRON
NA1_5635535228,IRON
NA1_5631289751,BRONZE
NA1_5630562079,IRON
NA1_5638717902,EMERALD
NA1_5638564451,GOLD
NA1_5638136456,PLATINUM
NA1_5638391074,IRON
NA1_5639262883,DIAMOND
NA1_5633285926,EMERALD
NA1_5631935251,SILVER
NA1_5637164843,MASTER
NA1_5638897885,DIAMOND
NA1_5638924236,GRANDMASTER
NA1_5636210981,CHALLENGER
NA1_5639179249,GOLD
NA1_5631929510,EMERALD
NA1_5639121545,GRANDMASTER
NA1_5635393555,EMERALD
NA1_5638299210,CHALLENGER
NA1_5639029919,DIAMOND
NA1_5639087866,GOLD
NA1_5629530750,DIAMOND
NA1_5638004220,SILVER
NA1_5636280895,PLATINUM
NA1_5636858617,GRANDMASTER
NA1_5639093271,MASTER
NA1_5638555495,SILVER
NA1_5633200764,BRONZE
NA1_5638197127,GRANDMASTER
NA1_5635857767,DIAMOND
NA1_5632144283,GRANDMASTER
NA1_5629649419,DIAMOND
NA1_5637969672,MASTER
NA1_5637018661,PLATINUM
NA1_5637868776,GOLD
NA1_5634316831,MASTER
NA1_5636899386,EMERALD
NA1_5637791702,MASTER
NA1_5639195924,GRANDMASTER
NA1_5636038802,BRONZE
NA1_5631962462,MASTER
NA1_5630200559,BRONZE
NA1_5638979911,DIAMOND
NA1_5637378681,CHALLENGER
NA1_5630304211,SILVER
NA1_5639041564,MASTER
NA1_5633071153,IRON
NA1_5638803984,GRANDMASTER
NA1_5630867024,GOLD
NA1_5635515016,DIAMOND
NA1_5635947042,PLATINUM
NA1_5633618587,MASTER
NA1_5632465254,PLATINUM
NA1_5636143492,MASTER
NA1_5635182580,SILVER
NA1_5630521064,GOLD
NA1_5636754649,GOLD
NA1_5638440322,GOLD
NA1_5639261780,DIAMOND
NA1_5638464310,BRONZE
NA1_5633349299,GOLD
NA1_5635193488,DIAMOND
NA1_5636194076,PLATINUM
NA1_5638776210,PLATINUM
NA1_5638789314,DIAMOND
NA1_5637353226,GRANDMASTER
NA1_5637006052,BRONZE
NA1_5638878448,GRANDMASTER
NA1_5637426235,GOLD
NA1_5637795796,BRONZE
NA1_5636750179,DIAMOND
NA1_5638446962,EMERALD
NA1_5637934332,GRANDMASTER
NA1_5634658146,MASTER
NA1_5636611729,GOLD
NA1_5633229723,GOLD
NA1_5638294000,IRON
